city_name,category,week_beginning,holiday_in_week,actual_crimes
"Boston, MA",personal robbery,2019-03-11,FALSE,11
"Boston, MA",personal robbery,2019-03-18,FALSE,7
"Boston, MA",personal robbery,2019-03-25,FALSE,11
"Boston, MA",personal robbery,2019-04-01,FALSE,7
"Boston, MA",personal robbery,2019-04-08,FALSE,13
"Boston, MA",personal robbery,2019-04-15,TRUE,10
"Boston, MA",personal robbery,2019-04-22,FALSE,8
"Boston, MA",personal robbery,2019-04-29,FALSE,18
"Boston, MA",personal robbery,2019-05-06,FALSE,24
"Boston, MA",personal robbery,2019-05-13,FALSE,14
"Boston, MA",personal robbery,2019-05-20,FALSE,11
"Boston, MA",personal robbery,2019-05-27,TRUE,15
"Boston, MA",personal robbery,2019-06-03,FALSE,19
"Boston, MA",personal robbery,2019-06-10,FALSE,15
"Boston, MA",personal robbery,2019-06-17,FALSE,18
"Boston, MA",personal robbery,2019-06-24,FALSE,17
"Boston, MA",personal robbery,2019-07-01,TRUE,24
"Boston, MA",personal robbery,2019-07-08,FALSE,15
"Boston, MA",personal robbery,2019-07-15,FALSE,16
"Boston, MA",personal robbery,2019-07-22,FALSE,24
"Boston, MA",personal robbery,2019-07-29,FALSE,24
"Boston, MA",personal robbery,2019-08-05,FALSE,23
"Boston, MA",personal robbery,2019-08-12,FALSE,13
"Boston, MA",personal robbery,2019-08-19,FALSE,23
"Boston, MA",personal robbery,2019-08-26,FALSE,23
"Boston, MA",personal robbery,2019-09-02,TRUE,24
"Boston, MA",personal robbery,2019-09-09,FALSE,18
"Boston, MA",personal robbery,2019-09-16,FALSE,20
"Boston, MA",personal robbery,2019-09-23,FALSE,15
"Boston, MA",personal robbery,2019-09-30,FALSE,25
"Boston, MA",personal robbery,2019-10-07,FALSE,20
"Boston, MA",personal robbery,2019-10-14,FALSE,23
"Boston, MA",personal robbery,2019-10-21,FALSE,30
"Boston, MA",personal robbery,2019-10-28,FALSE,30
"Boston, MA",personal robbery,2019-11-04,FALSE,15
"Boston, MA",personal robbery,2019-11-11,FALSE,23
"Boston, MA",personal robbery,2019-11-18,FALSE,18
"Boston, MA",personal robbery,2019-11-25,TRUE,12
"Boston, MA",personal robbery,2019-12-02,FALSE,17
"Boston, MA",personal robbery,2019-12-09,FALSE,15
"Boston, MA",personal robbery,2019-12-16,FALSE,15
"Boston, MA",personal robbery,2019-12-23,TRUE,26
"Boston, MA",personal robbery,2019-12-30,TRUE,19
"Boston, MA",personal robbery,2020-01-06,FALSE,25
"Boston, MA",personal robbery,2020-01-13,FALSE,18
"Boston, MA",personal robbery,2020-01-20,TRUE,17
"Boston, MA",personal robbery,2020-01-27,FALSE,29
"Boston, MA",personal robbery,2020-02-03,FALSE,12
"Boston, MA",personal robbery,2020-02-10,FALSE,12
"Boston, MA",personal robbery,2020-02-17,TRUE,19
"Boston, MA",personal robbery,2020-02-24,FALSE,17
"Boston, MA",personal robbery,2020-03-02,FALSE,11
"Boston, MA",personal robbery,2020-03-09,FALSE,21
"Boston, MA",personal robbery,2020-03-16,FALSE,22
"Boston, MA",personal robbery,2020-03-23,FALSE,13
"Boston, MA",personal robbery,2020-03-30,FALSE,22
"Boston, MA",personal robbery,2020-04-06,TRUE,21
"Boston, MA",personal robbery,2020-04-13,FALSE,10
"Boston, MA",personal robbery,2020-04-20,FALSE,19
"Boston, MA",personal robbery,2020-04-27,FALSE,10
"Boston, MA",residential burglary,2016-01-04,FALSE,44
"Boston, MA",residential burglary,2016-01-11,FALSE,43
"Boston, MA",residential burglary,2016-01-18,TRUE,21
"Boston, MA",residential burglary,2016-01-25,FALSE,38
"Boston, MA",residential burglary,2016-02-01,FALSE,26
"Boston, MA",residential burglary,2016-02-08,FALSE,22
"Boston, MA",residential burglary,2016-02-15,TRUE,34
"Boston, MA",residential burglary,2016-02-22,FALSE,36
"Boston, MA",residential burglary,2016-02-29,FALSE,36
"Boston, MA",residential burglary,2016-03-07,FALSE,36
"Boston, MA",residential burglary,2016-03-14,FALSE,34
"Boston, MA",residential burglary,2016-03-21,TRUE,42
"Boston, MA",residential burglary,2016-03-28,FALSE,32
"Boston, MA",residential burglary,2016-04-04,FALSE,36
"Boston, MA",residential burglary,2016-04-11,FALSE,38
"Boston, MA",residential burglary,2016-04-18,FALSE,37
"Boston, MA",residential burglary,2016-04-25,FALSE,36
"Boston, MA",residential burglary,2016-05-02,FALSE,32
"Boston, MA",residential burglary,2016-05-09,FALSE,39
"Boston, MA",residential burglary,2016-05-16,FALSE,32
"Boston, MA",residential burglary,2016-05-23,FALSE,52
"Boston, MA",residential burglary,2016-05-30,TRUE,41
"Boston, MA",residential burglary,2016-06-06,FALSE,49
"Boston, MA",residential burglary,2016-06-13,FALSE,40
"Boston, MA",residential burglary,2016-06-20,FALSE,37
"Boston, MA",residential burglary,2016-06-27,FALSE,35
"Boston, MA",residential burglary,2016-07-04,TRUE,39
"Boston, MA",residential burglary,2016-07-11,FALSE,32
"Boston, MA",residential burglary,2016-07-18,FALSE,33
"Boston, MA",residential burglary,2016-07-25,FALSE,31
"Boston, MA",residential burglary,2016-08-01,FALSE,40
"Boston, MA",residential burglary,2016-08-08,FALSE,34
"Boston, MA",residential burglary,2016-08-15,FALSE,41
"Boston, MA",residential burglary,2016-08-22,FALSE,28
"Boston, MA",residential burglary,2016-08-29,FALSE,43
"Boston, MA",residential burglary,2016-09-05,TRUE,24
"Boston, MA",residential burglary,2016-09-12,FALSE,36
"Boston, MA",residential burglary,2016-09-19,FALSE,31
"Boston, MA",residential burglary,2016-09-26,FALSE,32
"Boston, MA",residential burglary,2016-10-03,FALSE,43
"Boston, MA",residential burglary,2016-10-10,FALSE,20
"Boston, MA",residential burglary,2016-10-17,FALSE,32
"Boston, MA",residential burglary,2016-10-24,FALSE,33
"Boston, MA",residential burglary,2016-10-31,FALSE,28
"Boston, MA",residential burglary,2016-11-07,FALSE,21
"Boston, MA",residential burglary,2016-11-14,FALSE,28
"Boston, MA",residential burglary,2016-11-21,TRUE,20
"Boston, MA",residential burglary,2016-11-28,FALSE,33
"Boston, MA",residential burglary,2016-12-05,FALSE,32
"Boston, MA",residential burglary,2016-12-12,FALSE,28
"Boston, MA",residential burglary,2016-12-19,FALSE,41
"Boston, MA",residential burglary,2016-12-26,TRUE,19
"Boston, MA",residential burglary,2017-01-02,TRUE,20
"Boston, MA",residential burglary,2017-01-09,FALSE,18
"Boston, MA",residential burglary,2017-01-16,TRUE,40
"Boston, MA",residential burglary,2017-01-23,FALSE,37
"Boston, MA",residential burglary,2017-01-30,FALSE,30
"Boston, MA",residential burglary,2017-02-06,FALSE,35
"Boston, MA",residential burglary,2017-02-13,FALSE,33
"Boston, MA",residential burglary,2017-02-20,TRUE,40
"Boston, MA",residential burglary,2017-02-27,FALSE,31
"Boston, MA",residential burglary,2017-03-06,FALSE,28
"Boston, MA",residential burglary,2017-03-13,FALSE,24
"Boston, MA",residential burglary,2017-03-20,FALSE,30
"Boston, MA",residential burglary,2017-03-27,FALSE,25
"Boston, MA",residential burglary,2017-04-03,FALSE,27
"Boston, MA",residential burglary,2017-04-10,TRUE,17
"Boston, MA",residential burglary,2017-04-17,FALSE,18
"Boston, MA",residential burglary,2017-04-24,FALSE,31
"Boston, MA",residential burglary,2017-05-01,FALSE,23
"Boston, MA",residential burglary,2017-05-08,FALSE,25
"Boston, MA",residential burglary,2017-05-15,FALSE,38
"Boston, MA",residential burglary,2017-05-22,FALSE,31
"Boston, MA",residential burglary,2017-05-29,TRUE,29
"Boston, MA",residential burglary,2017-06-05,FALSE,30
"Boston, MA",residential burglary,2017-06-12,FALSE,38
"Boston, MA",residential burglary,2017-06-19,FALSE,31
"Boston, MA",residential burglary,2017-06-26,FALSE,24
"Boston, MA",residential burglary,2017-07-03,TRUE,23
"Boston, MA",residential burglary,2017-07-10,FALSE,32
"Boston, MA",residential burglary,2017-07-17,FALSE,31
"Boston, MA",residential burglary,2017-07-24,FALSE,37
"Boston, MA",residential burglary,2017-07-31,FALSE,30
"Boston, MA",residential burglary,2017-08-07,FALSE,41
"Boston, MA",residential burglary,2017-08-14,FALSE,23
"Boston, MA",residential burglary,2017-08-21,FALSE,19
"Boston, MA",residential burglary,2017-08-28,FALSE,29
"Boston, MA",residential burglary,2017-09-04,TRUE,27
"Boston, MA",residential burglary,2017-09-11,FALSE,28
"Boston, MA",residential burglary,2017-09-18,FALSE,41
"Boston, MA",residential burglary,2017-09-25,FALSE,47
"Boston, MA",residential burglary,2017-10-02,FALSE,31
"Boston, MA",residential burglary,2017-10-09,FALSE,36
"Boston, MA",residential burglary,2017-10-16,FALSE,47
"Boston, MA",residential burglary,2017-10-23,FALSE,34
"Boston, MA",residential burglary,2017-10-30,FALSE,27
"Boston, MA",residential burglary,2017-11-06,FALSE,32
"Boston, MA",residential burglary,2017-11-13,FALSE,30
"Boston, MA",residential burglary,2017-11-20,TRUE,19
"Boston, MA",residential burglary,2017-11-27,FALSE,23
"Boston, MA",residential burglary,2017-12-04,FALSE,24
"Boston, MA",residential burglary,2017-12-11,FALSE,20
"Boston, MA",residential burglary,2017-12-18,FALSE,24
"Boston, MA",residential burglary,2017-12-25,TRUE,18
"Boston, MA",residential burglary,2018-01-01,TRUE,14
"Boston, MA",residential burglary,2018-01-08,FALSE,26
"Boston, MA",residential burglary,2018-01-15,TRUE,25
"Boston, MA",residential burglary,2018-01-22,FALSE,19
"Boston, MA",residential burglary,2018-01-29,FALSE,34
"Boston, MA",residential burglary,2018-02-05,FALSE,32
"Boston, MA",residential burglary,2018-02-12,FALSE,29
"Boston, MA",residential burglary,2018-02-19,TRUE,24
"Boston, MA",residential burglary,2018-02-26,FALSE,22
"Boston, MA",residential burglary,2018-03-05,FALSE,24
"Boston, MA",residential burglary,2018-03-12,FALSE,14
"Boston, MA",residential burglary,2018-03-19,FALSE,18
"Boston, MA",residential burglary,2018-03-26,TRUE,28
"Boston, MA",residential burglary,2018-04-02,FALSE,32
"Boston, MA",residential burglary,2018-04-09,FALSE,30
"Boston, MA",residential burglary,2018-04-16,FALSE,15
"Boston, MA",residential burglary,2018-04-23,FALSE,16
"Boston, MA",residential burglary,2018-04-30,FALSE,12
"Boston, MA",residential burglary,2018-05-07,FALSE,22
"Boston, MA",residential burglary,2018-05-14,FALSE,27
"Boston, MA",residential burglary,2018-05-21,FALSE,36
"Boston, MA",residential burglary,2018-05-28,TRUE,22
"Boston, MA",residential burglary,2018-06-04,FALSE,33
"Boston, MA",residential burglary,2018-06-11,FALSE,39
"Boston, MA",residential burglary,2018-06-18,FALSE,33
"Boston, MA",residential burglary,2018-06-25,FALSE,28
"Boston, MA",residential burglary,2018-07-02,TRUE,26
"Boston, MA",residential burglary,2018-07-09,FALSE,30
"Boston, MA",residential burglary,2018-07-16,FALSE,26
"Boston, MA",residential burglary,2018-07-23,FALSE,31
"Boston, MA",residential burglary,2018-07-30,FALSE,20
"Boston, MA",residential burglary,2018-08-06,FALSE,31
"Boston, MA",residential burglary,2018-08-13,FALSE,20
"Boston, MA",residential burglary,2018-08-20,FALSE,26
"Boston, MA",residential burglary,2018-08-27,FALSE,23
"Boston, MA",residential burglary,2018-09-03,TRUE,25
"Boston, MA",residential burglary,2018-09-10,FALSE,34
"Boston, MA",residential burglary,2018-09-17,FALSE,30
"Boston, MA",residential burglary,2018-09-24,FALSE,22
"Boston, MA",residential burglary,2018-10-01,FALSE,21
"Boston, MA",residential burglary,2018-10-08,FALSE,16
"Boston, MA",residential burglary,2018-10-15,FALSE,27
"Boston, MA",residential burglary,2018-10-22,FALSE,22
"Boston, MA",residential burglary,2018-10-29,FALSE,14
"Boston, MA",residential burglary,2018-11-05,FALSE,14
"Boston, MA",residential burglary,2018-11-12,FALSE,23
"Boston, MA",residential burglary,2018-11-19,TRUE,28
"Boston, MA",residential burglary,2018-11-26,FALSE,25
"Boston, MA",residential burglary,2018-12-03,FALSE,26
"Boston, MA",residential burglary,2018-12-10,FALSE,25
"Boston, MA",residential burglary,2018-12-17,FALSE,39
"Boston, MA",residential burglary,2018-12-24,TRUE,25
"Boston, MA",residential burglary,2018-12-31,TRUE,31
"Boston, MA",residential burglary,2019-01-07,FALSE,24
"Boston, MA",residential burglary,2019-01-14,FALSE,24
"Boston, MA",residential burglary,2019-01-21,TRUE,16
"Boston, MA",residential burglary,2019-01-28,FALSE,28
"Boston, MA",residential burglary,2019-02-04,FALSE,15
"Boston, MA",residential burglary,2019-02-11,FALSE,30
"Boston, MA",residential burglary,2019-02-18,TRUE,22
"Boston, MA",residential burglary,2019-02-25,FALSE,20
"Boston, MA",residential burglary,2019-03-04,FALSE,15
"Boston, MA",residential burglary,2019-03-11,FALSE,26
"Boston, MA",residential burglary,2019-03-18,FALSE,15
"Boston, MA",residential burglary,2019-03-25,FALSE,29
"Boston, MA",residential burglary,2019-04-01,FALSE,15
"Boston, MA",residential burglary,2019-04-08,FALSE,20
"Boston, MA",residential burglary,2019-04-15,TRUE,13
"Boston, MA",residential burglary,2019-04-22,FALSE,24
"Boston, MA",residential burglary,2019-04-29,FALSE,15
"Boston, MA",residential burglary,2019-05-06,FALSE,21
"Boston, MA",residential burglary,2019-05-13,FALSE,10
"Boston, MA",residential burglary,2019-05-20,FALSE,19
"Boston, MA",residential burglary,2019-05-27,TRUE,14
"Boston, MA",residential burglary,2019-06-03,FALSE,16
"Boston, MA",residential burglary,2019-06-10,FALSE,20
"Boston, MA",residential burglary,2019-06-17,FALSE,14
"Boston, MA",residential burglary,2019-06-24,FALSE,19
"Boston, MA",residential burglary,2019-07-01,TRUE,21
"Boston, MA",residential burglary,2019-07-08,FALSE,24
"Boston, MA",residential burglary,2019-07-15,FALSE,17
"Boston, MA",residential burglary,2019-07-22,FALSE,24
"Boston, MA",residential burglary,2019-07-29,FALSE,27
"Boston, MA",residential burglary,2019-08-05,FALSE,18
"Boston, MA",residential burglary,2019-08-12,FALSE,35
"Boston, MA",residential burglary,2019-08-19,FALSE,30
"Boston, MA",residential burglary,2019-08-26,FALSE,32
"Boston, MA",residential burglary,2019-09-02,TRUE,30
"Boston, MA",residential burglary,2019-09-09,FALSE,26
"Boston, MA",residential burglary,2019-09-16,FALSE,26
"Boston, MA",residential burglary,2019-09-23,FALSE,35
"Boston, MA",residential burglary,2019-09-30,FALSE,37
"Boston, MA",residential burglary,2019-10-07,FALSE,31
"Boston, MA",residential burglary,2019-10-14,FALSE,33
"Boston, MA",residential burglary,2019-10-21,FALSE,24
"Boston, MA",residential burglary,2019-10-28,FALSE,27
"Boston, MA",residential burglary,2019-11-04,FALSE,17
"Boston, MA",residential burglary,2019-11-11,FALSE,29
"Boston, MA",residential burglary,2019-11-18,FALSE,30
"Boston, MA",residential burglary,2019-11-25,TRUE,21
"Boston, MA",residential burglary,2019-12-02,FALSE,14
"Boston, MA",residential burglary,2019-12-09,FALSE,21
"Boston, MA",residential burglary,2019-12-16,FALSE,32
"Boston, MA",residential burglary,2019-12-23,TRUE,23
"Boston, MA",residential burglary,2019-12-30,TRUE,20
"Boston, MA",residential burglary,2020-01-06,FALSE,26
"Boston, MA",residential burglary,2020-01-13,FALSE,31
"Boston, MA",residential burglary,2020-01-20,TRUE,26
"Boston, MA",residential burglary,2020-01-27,FALSE,22
"Boston, MA",residential burglary,2020-02-03,FALSE,24
"Boston, MA",residential burglary,2020-02-10,FALSE,14
"Boston, MA",residential burglary,2020-02-17,TRUE,15
"Boston, MA",residential burglary,2020-02-24,FALSE,20
"Boston, MA",residential burglary,2020-03-02,FALSE,17
"Boston, MA",residential burglary,2020-03-09,FALSE,20
"Boston, MA",residential burglary,2020-03-16,FALSE,10
"Boston, MA",residential burglary,2020-03-23,FALSE,11
"Boston, MA",residential burglary,2020-03-30,FALSE,12
"Boston, MA",residential burglary,2020-04-06,TRUE,13
"Boston, MA",residential burglary,2020-04-13,FALSE,15
"Boston, MA",residential burglary,2020-04-20,FALSE,11
"Boston, MA",residential burglary,2020-04-27,FALSE,16
"Boston, MA",residential burglary,2020-05-04,FALSE,8
"Chicago, IL",non-residential burglary,2016-01-04,FALSE,53
"Chicago, IL",non-residential burglary,2016-01-11,FALSE,46
"Chicago, IL",non-residential burglary,2016-01-18,TRUE,40
"Chicago, IL",non-residential burglary,2016-01-25,FALSE,57
"Chicago, IL",non-residential burglary,2016-02-01,FALSE,52
"Chicago, IL",non-residential burglary,2016-02-08,FALSE,36
"Chicago, IL",non-residential burglary,2016-02-15,TRUE,29
"Chicago, IL",non-residential burglary,2016-02-22,FALSE,44
"Chicago, IL",non-residential burglary,2016-02-29,FALSE,35
"Chicago, IL",non-residential burglary,2016-03-07,FALSE,32
"Chicago, IL",non-residential burglary,2016-03-14,FALSE,48
"Chicago, IL",non-residential burglary,2016-03-21,TRUE,38
"Chicago, IL",non-residential burglary,2016-03-28,FALSE,50
"Chicago, IL",non-residential burglary,2016-04-04,FALSE,31
"Chicago, IL",non-residential burglary,2016-04-11,FALSE,49
"Chicago, IL",non-residential burglary,2016-04-18,FALSE,40
"Chicago, IL",non-residential burglary,2016-04-25,FALSE,56
"Chicago, IL",non-residential burglary,2016-05-02,FALSE,34
"Chicago, IL",non-residential burglary,2016-05-09,FALSE,54
"Chicago, IL",non-residential burglary,2016-05-16,FALSE,55
"Chicago, IL",non-residential burglary,2016-05-23,FALSE,46
"Chicago, IL",non-residential burglary,2016-05-30,TRUE,36
"Chicago, IL",non-residential burglary,2016-06-06,FALSE,39
"Chicago, IL",non-residential burglary,2016-06-13,FALSE,46
"Chicago, IL",non-residential burglary,2016-06-20,FALSE,41
"Chicago, IL",non-residential burglary,2016-06-27,FALSE,49
"Chicago, IL",non-residential burglary,2016-07-04,TRUE,39
"Chicago, IL",non-residential burglary,2016-07-11,FALSE,45
"Chicago, IL",non-residential burglary,2016-07-18,FALSE,61
"Chicago, IL",non-residential burglary,2016-07-25,FALSE,51
"Chicago, IL",non-residential burglary,2016-08-01,FALSE,36
"Chicago, IL",non-residential burglary,2016-08-08,FALSE,48
"Chicago, IL",non-residential burglary,2016-08-15,FALSE,48
"Chicago, IL",non-residential burglary,2016-08-22,FALSE,60
"Chicago, IL",non-residential burglary,2016-08-29,FALSE,51
"Chicago, IL",non-residential burglary,2016-09-05,TRUE,65
"Chicago, IL",non-residential burglary,2016-09-12,FALSE,58
"Chicago, IL",non-residential burglary,2016-09-19,FALSE,46
"Chicago, IL",non-residential burglary,2016-09-26,FALSE,44
"Chicago, IL",non-residential burglary,2016-10-03,FALSE,49
"Chicago, IL",non-residential burglary,2016-10-10,FALSE,49
"Chicago, IL",non-residential burglary,2016-10-17,FALSE,55
"Chicago, IL",non-residential burglary,2016-10-24,FALSE,67
"Chicago, IL",non-residential burglary,2016-10-31,FALSE,64
"Chicago, IL",non-residential burglary,2016-11-07,FALSE,51
"Chicago, IL",non-residential burglary,2016-11-14,FALSE,57
"Chicago, IL",non-residential burglary,2016-11-21,TRUE,61
"Chicago, IL",non-residential burglary,2016-11-28,FALSE,62
"Chicago, IL",non-residential burglary,2016-12-05,FALSE,49
"Chicago, IL",non-residential burglary,2016-12-12,FALSE,53
"Chicago, IL",non-residential burglary,2016-12-19,FALSE,63
"Chicago, IL",non-residential burglary,2016-12-26,TRUE,87
"Chicago, IL",non-residential burglary,2017-01-02,TRUE,35
"Chicago, IL",non-residential burglary,2017-01-09,FALSE,63
"Chicago, IL",non-residential burglary,2017-01-16,TRUE,51
"Chicago, IL",non-residential burglary,2017-01-23,FALSE,49
"Chicago, IL",non-residential burglary,2017-01-30,FALSE,52
"Chicago, IL",non-residential burglary,2017-02-06,FALSE,53
"Chicago, IL",non-residential burglary,2017-02-13,FALSE,51
"Chicago, IL",non-residential burglary,2017-02-20,TRUE,34
"Chicago, IL",non-residential burglary,2017-02-27,FALSE,37
"Chicago, IL",non-residential burglary,2017-03-06,FALSE,35
"Chicago, IL",non-residential burglary,2017-03-13,FALSE,30
"Chicago, IL",non-residential burglary,2017-03-20,FALSE,34
"Chicago, IL",non-residential burglary,2017-03-27,FALSE,49
"Chicago, IL",non-residential burglary,2017-04-03,FALSE,41
"Chicago, IL",non-residential burglary,2017-04-10,TRUE,30
"Chicago, IL",non-residential burglary,2017-04-17,FALSE,50
"Chicago, IL",non-residential burglary,2017-04-24,FALSE,55
"Chicago, IL",non-residential burglary,2017-05-01,FALSE,52
"Chicago, IL",non-residential burglary,2017-05-08,FALSE,40
"Chicago, IL",non-residential burglary,2017-05-15,FALSE,48
"Chicago, IL",non-residential burglary,2017-05-22,FALSE,40
"Chicago, IL",non-residential burglary,2017-05-29,TRUE,42
"Chicago, IL",non-residential burglary,2017-06-05,FALSE,37
"Chicago, IL",non-residential burglary,2017-06-12,FALSE,53
"Chicago, IL",non-residential burglary,2017-06-19,FALSE,56
"Chicago, IL",non-residential burglary,2017-06-26,FALSE,44
"Chicago, IL",non-residential burglary,2017-07-03,TRUE,47
"Chicago, IL",non-residential burglary,2017-07-10,FALSE,57
"Chicago, IL",non-residential burglary,2017-07-17,FALSE,67
"Chicago, IL",non-residential burglary,2017-07-24,FALSE,57
"Chicago, IL",non-residential burglary,2017-07-31,FALSE,59
"Chicago, IL",non-residential burglary,2017-08-07,FALSE,49
"Chicago, IL",non-residential burglary,2017-08-14,FALSE,55
"Chicago, IL",non-residential burglary,2017-08-21,FALSE,46
"Chicago, IL",non-residential burglary,2017-08-28,FALSE,48
"Chicago, IL",non-residential burglary,2017-09-04,TRUE,48
"Chicago, IL",non-residential burglary,2017-09-11,FALSE,40
"Chicago, IL",non-residential burglary,2017-09-18,FALSE,60
"Chicago, IL",non-residential burglary,2017-09-25,FALSE,47
"Chicago, IL",non-residential burglary,2017-10-02,FALSE,52
"Chicago, IL",non-residential burglary,2017-10-09,FALSE,48
"Chicago, IL",non-residential burglary,2017-10-16,FALSE,67
"Chicago, IL",non-residential burglary,2017-10-23,FALSE,51
"Chicago, IL",non-residential burglary,2017-10-30,FALSE,37
"Chicago, IL",non-residential burglary,2017-11-06,FALSE,62
"Chicago, IL",non-residential burglary,2017-11-13,FALSE,55
"Chicago, IL",non-residential burglary,2017-11-20,TRUE,45
"Chicago, IL",non-residential burglary,2017-11-27,FALSE,51
"Chicago, IL",non-residential burglary,2017-12-04,FALSE,40
"Chicago, IL",non-residential burglary,2017-12-11,FALSE,58
